Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-05-31,47005161,47005268,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,3,2021,2,05,31
2021-05-31,47005161,47005276,September,373169346812.25,497779901986.44,124610555174.19,1,13,13,130,D,MTH,2,1.12,2021,3,2021,2,05,31
2021-05-31,47005161,47005284,Year-to-Date,3419955005765.34,6551872251408.64,3131917245643.30,1,14,14,140,T,SL,2,1.13,2021,3,2021,2,05,31
2021-05-31,47005291,47005298,October,237697420371.31,521767957544.15,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,3,2021,2,05,31
2021-05-31,47005291,47005300,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,3,2021,2,05,31
2021-05-31,47005291,47005306,December,346119228396.91,489681512833.69,143562284436.78,1,18,18,180,D,MTH,2,2.3,2021,3,2021,2,05,31
2021-05-31,47005291,47005308,January,384650593961.37,547483083428.91,162832489467.54,1,19,19,190,D,MTH,2,2.4,2021,3,2021,2,05,31
2021-05-31,null,47005161,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,3,2021,2,05,31
2021-05-31,47005161,47005172,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,3,2021,2,05,31
2021-05-31,47005161,47005185,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,3,2021,2,05,31
2021-05-31,47005291,47005314,February,248314056776.18,559235998224.85,310921941448.67,1,20,20,200,D,MTH,2,2.5,2021,3,2021,2,05,31
2021-05-31,47005291,47005316,March,267614341015.01,927217052172.46,659602711157.45,1,21,21,210,D,MTH,2,2.6,2021,3,2021,2,05,31
2021-05-31,47005291,47005322,April,439186195312.48,664765663442.54,225579468130.06,1,22,22,220,D,MTH,2,2.7,2021,3,2021,2,05,31
2021-05-31,47005291,47005324,May,463744888353.77,595697951521.98,131953063168.21,1,23,23,230,D,MTH,2,2.8,2021,3,2021,2,05,31
2021-05-31,47005291,47005330,Year-to-Date,2606879319775.13,4670668078286.53,2063788758511.40,1,24,24,280,T,SL,2,2.9,2021,3,2021,2,05,31
2021-05-31,47005161,47005162,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,3,2021,2,05,31
2021-05-31,null,47005291,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,3,2021,2,05,31
2021-04-30,null,46429608,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,3,2021,2,04,30
2021-04-30,46429608,46429629,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,3,2021,2,04,30
2021-04-30,46429608,46429631,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,3,2021,2,04,30
2021-04-30,46429608,46429633,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,3,2021,2,04,30
2021-04-30,46429608,46429635,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,3,2021,2,04,30
2021-04-30,46429608,46429637,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,3,2021,2,04,30
2021-04-30,46429608,46429639,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,3,2021,2,04,30
2021-04-30,46429608,46429641,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,3,2021,2,04,30
2021-04-30,46429608,46429643,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,3,2021,2,04,30
2021-04-30,46429608,46429645,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,3,2021,2,04,30
2021-04-30,46429608,46429647,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,3,2021,2,04,30
2021-04-30,46429608,46429649,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,3,2021,2,04,30
2021-04-30,46429608,46429651,September,373169346812.25,497779901986.44,124610555174.19,1,13,13,130,D,MTH,2,1.12,2021,3,2021,2,04,30
2021-04-30,46429608,46429653,Year-to-Date,3419955005765.34,6551872251408.64,3131917245643.30,1,14,14,140,T,SL,2,1.13,2021,3,2021,2,04,30
2021-04-30,null,46429656,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,3,2021,2,04,30
2021-04-30,46429656,46429659,October,237697420371.31,521767957544.15,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,3,2021,2,04,30
2021-04-30,46429656,46429661,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,3,2021,2,04,30
2021-04-30,46429656,46429663,December,346119228396.91,489681512833.69,143562284436.78,1,18,18,180,D,MTH,2,2.3,2021,3,2021,2,04,30
2021-04-30,46429656,46429665,January,384650593961.37,547483083428.91,162832489467.54,1,19,19,190,D,MTH,2,2.4,2021,3,2021,2,04,30
2021-04-30,46429656,46429667,February,248314056776.18,559235998224.85,310921941448.67,1,20,20,200,D,MTH,2,2.5,2021,3,2021,2,04,30
2021-04-30,46429656,46429669,March,267614341015.01,927217049322.46,659602708307.45,1,21,21,210,D,MTH,2,2.6,2021,3,2021,2,04,30
2021-04-30,46429656,46429671,April,439186195312.48,664765655638.25,225579460325.77,1,22,22,220,D,MTH,2,2.7,2021,3,2021,2,04,30
2021-04-30,46429656,46429674,Year-to-Date,2143134431421.36,4074970116110.26,1931835684688.90,1,23,23,280,T,SL,2,2.8,2021,3,2021,2,04,30
2021-03-31,null,45890667,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,2,2021,1,03,31
2021-03-31,45890667,45890668,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,2,2021,1,03,31
2021-03-31,45890667,45890669,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,2,2021,1,03,31
2021-03-31,45890667,45890670,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,2,2021,1,03,31
2021-03-31,45890667,45890671,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,2,2021,1,03,31
2021-03-31,45890667,45890672,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,2,2021,1,03,31
2021-03-31,45890667,45890673,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,2,2021,1,03,31
2021-03-31,45890667,45890674,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,2,2021,1,03,31
2021-03-31,45890667,45890675,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,2,2021,1,03,31
2021-03-31,45890667,45890676,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,2,2021,1,03,31
2021-03-31,45890667,45890677,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,2,2021,1,03,31
2021-03-31,45890667,45890678,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,2,2021,1,03,31
2021-03-31,45890667,45890679,September,373169346812.25,497779901986.44,124610555174.19,1,13,13,130,D,MTH,2,1.12,2021,2,2021,1,03,31
2021-03-31,45890667,45890680,Year-to-Date,3419955005765.34,6551872251408.64,3131917245643.30,1,14,14,140,T,SL,2,1.13,2021,2,2021,1,03,31
2021-03-31,null,45890681,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,2,2021,1,03,31
2021-03-31,45890681,45890682,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,2,2021,1,03,31
2021-03-31,45890681,45890683,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,2,2021,1,03,31
2021-03-31,45890681,45890684,December,346119228396.91,489681512833.69,143562284436.78,1,18,18,180,D,MTH,2,2.3,2021,2,2021,1,03,31
2021-03-31,45890681,45890685,January,384650593961.37,547483083428.91,162832489467.54,1,19,19,190,D,MTH,2,2.4,2021,2,2021,1,03,31
2021-03-31,45890681,45890686,February,248314056776.18,559235998224.85,310921941448.67,1,20,20,200,D,MTH,2,2.5,2021,2,2021,1,03,31
2021-03-31,45890681,45890688,March,267614319083.25,927205937523.83,659591618440.58,1,21,21,210,D,MTH,2,2.6,2021,2,2021,1,03,31
2021-03-31,45890681,45890689,Year-to-Date,1703948760212.91,3410193894709.17,1706245134496.26,1,22,22,280,T,SL,2,2.7,2021,2,2021,1,03,31
2021-02-28,45568154,45568182,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,2,2021,1,02,28
2021-02-28,45568154,45568186,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,2,2021,1,02,28
2021-02-28,45568154,45568190,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,2,2021,1,02,28
2021-02-28,45568154,45568198,Year-to-Date,3419955005765.34,6551872251408.64,3131917245643.30,1,14,14,140,T,SL,2,1.13,2021,2,2021,1,02,28
2021-02-28,45568201,45568204,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,2,2021,1,02,28
2021-02-28,45568201,45568206,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,2,2021,1,02,28
2021-02-28,45568201,45568208,December,346119228396.91,489681512833.69,143562284436.78,1,18,18,180,D,MTH,2,2.3,2021,2,2021,1,02,28
2021-02-28,45568201,45568210,January,384650593961.37,547483083428.91,162832489467.54,1,19,19,190,D,MTH,2,2.4,2021,2,2021,1,02,28
2021-02-28,null,45568201,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,2,2021,1,02,28
2021-02-28,null,45568154,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,2,2021,1,02,28
2021-02-28,45568154,45568155,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,2,2021,1,02,28
2021-02-28,45568154,45568157,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,2,2021,1,02,28
2021-02-28,45568154,45568159,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,2,2021,1,02,28
2021-02-28,45568154,45568162,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,2,2021,1,02,28
2021-02-28,45568154,45568166,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,2,2021,1,02,28
2021-02-28,45568154,45568170,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,2,2021,1,02,28
2021-02-28,45568154,45568174,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,2,2021,1,02,28
2021-02-28,45568154,45568178,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,2,2021,1,02,28
2021-02-28,45568154,45568194,September,373169346812.25,497779901986.44,124610555174.19,1,13,13,130,D,MTH,2,1.12,2021,2,2021,1,02,28
2021-02-28,45568201,45568212,February,248314056776.18,559235999280.85,310921942504.67,1,20,20,200,D,MTH,2,2.5,2021,2,2021,1,02,28
2021-02-28,45568201,45568214,Year-to-Date,1436334441129.66,2482987958241.34,1046653517111.68,1,21,21,280,T,SL,2,2.6,2021,2,2021,1,02,28
2021-01-31,null,45189690,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,2,2021,1,01,31
2021-01-31,45189690,45189691,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,2,2021,1,01,31
2021-01-31,45189690,45189692,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,2,2021,1,01,31
2021-01-31,45189690,45189693,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,2,2021,1,01,31
2021-01-31,45189690,45189694,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,2,2021,1,01,31
2021-01-31,45189690,45189695,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,2,2021,1,01,31
2021-01-31,45189690,45189696,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,2,2021,1,01,31
2021-01-31,45189690,45189697,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,2,2021,1,01,31
2021-01-31,45189690,45189699,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,2,2021,1,01,31
2021-01-31,45189690,45189700,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,2,2021,1,01,31
2021-01-31,45189690,45189701,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,2,2021,1,01,31
2021-01-31,45189690,45189702,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,2,2021,1,01,31
2021-01-31,45189690,45189703,September,373169346812.25,497779901986.44,124610555174.19,1,13,13,130,D,MTH,2,1.12,2021,2,2021,1,01,31
2021-01-31,45189690,45189704,Year-to-Date,3419955005765.34,6551872251408.64,3131917245643.30,1,14,14,140,T,SL,2,1.13,2021,2,2021,1,01,31
2021-01-31,null,45189705,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,2,2021,1,01,31
2021-01-31,45189705,45189706,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,2,2021,1,01,31
2021-01-31,45189705,45189707,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,2,2021,1,01,31
2021-01-31,45189705,45189708,December,346119228396.91,489681512833.69,143562284436.78,1,18,18,180,D,MTH,2,2.3,2021,2,2021,1,01,31
2021-01-31,45189705,45189709,January,384650778958.12,547483268425.66,162832489467.54,1,19,19,190,D,MTH,2,2.4,2021,2,2021,1,01,31
2021-01-31,45189705,45189710,Year-to-Date,1188020569350.23,1923752143957.24,735731574607.01,1,20,20,280,T,SL,2,2.5,2021,2,2021,1,01,31
2020-12-31,null,44802184,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,1,2020,4,12,31
2020-12-31,44802184,44802187,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,1,2020,4,12,31
2020-12-31,44802184,44802189,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,1,2020,4,12,31
2020-12-31,44802184,44802191,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,1,2020,4,12,31
2020-12-31,44802184,44802193,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,1,2020,4,12,31
2020-12-31,44802184,44802195,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,1,2020,4,12,31
2020-12-31,44802184,44802197,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,1,2020,4,12,31
2020-12-31,44802184,44802198,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,1,2020,4,12,31
2020-12-31,44802184,44802199,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,1,2020,4,12,31
2020-12-31,44802184,44802201,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,1,2020,4,12,31
2020-12-31,44802184,44802202,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,1,2020,4,12,31
2020-12-31,44802184,44802204,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,1,2020,4,12,31
2020-12-31,44802184,44802205,September,373169346812.25,497779900786.44,124610553974.19,1,13,13,130,D,MTH,2,1.12,2021,1,2020,4,12,31
2020-12-31,44802184,44802207,Year-to-Date,3419955005765.34,6551872250208.64,3131917244443.30,1,14,14,140,T,SL,2,1.13,2021,1,2020,4,12,31
2020-12-31,null,44802209,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,1,2020,4,12,31
2020-12-31,44802209,44802211,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,1,2020,4,12,31
2020-12-31,44802209,44802212,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,1,2020,4,12,31
2020-12-31,44802209,44802216,December,346119228396.91,489681555836.04,143562327439.13,1,18,18,180,D,MTH,2,2.3,2021,1,2020,4,12,31
2020-12-31,44802209,44802223,Year-to-Date,803369790392.11,1376268918533.93,572899128141.82,1,19,19,280,T,SL,2,2.4,2021,1,2020,4,12,31
2020-11-30,44489125,44489134,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,1,2020,4,11,30
2020-11-30,44489125,44489141,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,1,2020,4,11,30
2020-11-30,44489125,44489143,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,1,2020,4,11,30
2020-11-30,44489125,44489149,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,1,2020,4,11,30
2020-11-30,44489125,44489158,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,1,2020,4,11,30
2020-11-30,44489125,44489167,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,1,2020,4,11,30
2020-11-30,44489125,44489177,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,1,2020,4,11,30
2020-11-30,44489125,44489187,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,1,2020,4,11,30
2020-11-30,44489125,44489198,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,1,2020,4,11,30
2020-11-30,44489125,44489209,September,373169346812.25,497779900786.44,124610553974.19,1,13,13,130,D,MTH,2,1.12,2021,1,2020,4,11,30
2020-11-30,44489125,44489221,Year-to-Date,3419955005765.34,6551872250208.64,3131917244443.30,1,14,14,140,T,SL,2,1.13,2021,1,2020,4,11,30
2020-11-30,null,44489231,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,1,2020,4,11,30
2020-11-30,44489231,44489240,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,1,2020,4,11,30
2020-11-30,44489231,44489242,November,219552595588.10,364818859117.95,145266263529.85,1,17,17,170,D,MTH,2,2.2,2021,1,2020,4,11,30
2020-11-30,44489231,44489249,Year-to-Date,457250561995.20,886587362697.89,429336800702.69,1,18,18,280,T,SL,2,2.3,2021,1,2020,4,11,30
2020-11-30,null,44489125,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,1,2020,4,11,30
2020-11-30,44489125,44489128,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,1,2020,4,11,30
2020-11-30,44489125,44489131,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,1,2020,4,11,30
2020-10-31,null,44313242,FY 2020,null,null,null,1,1,1,10,S,SL,1,1,2021,1,2020,4,10,31
2020-10-31,44313242,44313243,October,245520982120.90,379988361130.71,134467379009.81,1,2,2,20,D,MTH,2,1.1,2021,1,2020,4,10,31
2020-10-31,44313242,44313244,November,225185415497.28,434023709954.02,208838294456.74,1,3,3,30,D,MTH,2,1.2,2021,1,2020,4,10,31
2020-10-31,44313242,44313245,December,335805401484.89,349091277973.68,13285876488.79,1,4,4,40,D,MTH,2,1.3,2021,1,2020,4,10,31
2020-10-31,44313242,44313246,January,372287913768.70,404882870789.11,32594957020.41,1,5,5,50,D,MTH,2,1.4,2021,1,2020,4,10,31
2020-10-31,44313242,44313247,February,187950539650.05,423228905223.49,235278365573.44,1,6,6,60,D,MTH,2,1.5,2021,1,2020,4,10,31
2020-10-31,44313242,44313248,March,236766231531.80,355754063237.51,118987831705.71,1,7,7,70,D,MTH,2,1.6,2021,1,2020,4,10,31
2020-10-31,44313242,44313249,April,241863008315.92,979885188729.59,738022180413.67,1,8,8,80,D,MTH,2,1.7,2021,1,2020,4,10,31
2020-10-31,44313242,44313250,May,173860556938.57,572614424728.25,398753867789.68,1,9,9,90,D,MTH,2,1.8,2021,1,2020,4,10,31
2020-10-31,44313242,44313251,June,240828668352.71,1104902736844.42,864074068491.71,1,10,10,100,D,MTH,2,1.9,2021,1,2020,4,10,31
2020-10-31,44313242,44313252,July,563495663140.69,626487389535.23,62991726394.54,1,11,11,110,D,MTH,2,1.10,2021,1,2020,4,10,31
2020-10-31,44313242,44313253,August,223221278151.58,423233421276.19,200012143124.61,1,12,12,120,D,MTH,2,1.11,2021,1,2020,4,10,31
2020-10-31,44313242,44313254,September,373169346812.25,497779900786.44,124610553974.19,1,13,13,130,D,MTH,2,1.12,2021,1,2020,4,10,31
2020-10-31,44313242,44313255,Year-to-Date,3419955005765.34,6551872250208.64,3131917244443.30,1,14,14,140,T,SL,2,1.13,2021,1,2020,4,10,31
2020-10-31,null,44313257,FY 2021,null,null,null,1,15,15,150,S,SL,1,2,2021,1,2020,4,10,31
2020-10-31,44313257,44313259,October,237697966407.10,521768503579.94,284070537172.84,1,16,16,160,D,MTH,2,2.1,2021,1,2020,4,10,31
2020-10-31,44313257,44313260,Year-to-Date,237697966407.10,521768503579.94,284070537172.84,1,17,17,280,T,SL,2,2.2,2021,1,2020,4,10,31
2020-09-30,null,43668556,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,4,2020,3,09,30
2020-09-30,43668556,43668559,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,4,2020,3,09,30
2020-09-30,43668556,43668561,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,4,2020,3,09,30
2020-09-30,43668556,43668563,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,4,2020,3,09,30
2020-09-30,43668578,43668583,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,4,2020,3,09,30
2020-09-30,43668578,43668584,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,4,2020,3,09,30
2020-09-30,43668578,43668585,April,241863008315.92,979885188729.59,738022180413.67,1,22,22,220,D,MTH,2,2.7,2020,4,2020,3,09,30
2020-09-30,43668578,43668586,May,173860556938.57,572614424728.25,398753867789.68,1,23,23,230,D,MTH,2,2.8,2020,4,2020,3,09,30
2020-09-30,43668578,43668587,June,240828668352.71,1104902736844.42,864074068491.71,1,24,24,240,D,MTH,2,2.9,2020,4,2020,3,09,30
2020-09-30,43668578,43668588,July,563495663140.69,626487389535.23,62991726394.54,1,25,25,250,D,MTH,2,2.10,2020,4,2020,3,09,30
2020-09-30,43668578,43668589,August,223221278151.58,423233421276.19,200012143124.61,1,26,26,260,D,MTH,2,2.11,2020,4,2020,3,09,30
2020-09-30,43668578,43668590,September,373169346812.25,497779905231.44,124610558419.19,1,27,27,270,D,MTH,2,2.12,2020,4,2020,3,09,30
2020-09-30,43668578,43668592,Year-to-Date,3419955005765.34,6551872254653.64,3131917248888.30,1,28,28,280,T,SL,2,2.13,2020,4,2020,3,09,30
2020-09-30,43668556,43668565,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,4,2020,3,09,30
2020-09-30,43668556,43668567,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,4,2020,3,09,30
2020-09-30,43668556,43668569,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,4,2020,3,09,30
2020-09-30,43668556,43668571,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,4,2020,3,09,30
2020-09-30,43668556,43668572,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,4,2020,3,09,30
2020-09-30,43668556,43668573,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,4,2020,3,09,30
2020-09-30,43668556,43668574,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,4,2020,3,09,30
2020-09-30,43668556,43668575,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,4,2020,3,09,30
2020-09-30,43668556,43668576,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,4,2020,3,09,30
2020-09-30,43668556,43668577,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,4,2020,3,09,30
2020-09-30,null,43668578,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,4,2020,3,09,30
2020-09-30,43668578,43668579,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,4,2020,3,09,30
2020-09-30,43668578,43668580,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,4,2020,3,09,30
2020-09-30,43668578,43668581,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,4,2020,3,09,30
2020-09-30,43668578,43668582,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,4,2020,3,09,30
2020-08-31,43166790,43166802,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,4,2020,3,08,31
2020-08-31,43166790,43166803,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,4,2020,3,08,31
2020-08-31,null,43166804,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,4,2020,3,08,31
2020-08-31,43166804,43166806,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,4,2020,3,08,31
2020-08-31,43166804,43166807,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,4,2020,3,08,31
2020-08-31,43166804,43166809,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,4,2020,3,08,31
2020-08-31,43166804,43166810,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,4,2020,3,08,31
2020-08-31,43166804,43166812,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,4,2020,3,08,31
